"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000186092.7",0.223863329526676,2.06322820334016,3.32087956309598,0.621289680682265,0.534409042157304,NA
"ENSG00000284733.2",0,NA,NA,NA,NA,NA
"ENSG00000284662.2",0.0746211098422252,1.04294726609671,3.81692887976169,0.273242520086417,0.784666796808275,NA
"ENSG00000187634.13",346.866146862181,-0.0779036267983385,0.0830255841900708,-0.938308685910519,0.348085797284796,0.52928711980892
"ENSG00000188976.11",1536.63937197215,0.273449012826482,0.0518054260872924,5.27838555686655,1.30327020979653e-07,1.3749758276636e-06
"ENSG00000187961.15",115.38433822766,0.0605337316294587,0.144137467081285,0.419972217184317,0.674505749865931,0.804104844815606
"ENSG00000187583.11",107.014629131337,0.834378375777236,0.149981856392433,5.5631954147444,2.64878988863305e-08,3.11735007528189e-07
"ENSG00000187642.10",12.4636575290156,-0.0437733317010848,0.427352151383032,-0.102429182957011,0.918416020836093,0.956008233782439
"ENSG00000188290.11",501.68545608,0.795253910006794,0.0843982325081547,9.42263701944179,4.39898658575098e-21,1.51311533436682e-19
"ENSG00000187608.10",3959.55104112441,5.34548174406767,0.27756337482672,19.2585990403266,1.19570008150871e-82,7.25355149446148e-80
"ENSG00000188157.15",4349.17644980064,0.414810842093228,0.0404976451481398,10.2428385792768,1.27441425689722e-24,5.46891725805476e-23
"ENSG00000237330.3",336.19166483227,0.606984091511484,0.0864330504022576,7.02259250005168,2.17788721440971e-12,4.04820094199331e-11
"ENSG00000131591.18",206.094851508334,0.126008942493245,0.103934942727268,1.21238285399262,0.225365861164632,0.393373369487729
"ENSG00000162571.14",12.9981358045601,0.13286814524719,0.415816532246215,0.31953550410669,0.749320472956715,0.854956914771336
"ENSG00000186891.14",26.3453972166703,0.0585756163147916,0.303792318138905,0.192814672450041,0.847104112157579,0.915643596084478
"ENSG00000186827.12",0.756131622450922,3.27606262112049,1.68916211650962,1.93946015548226,0.0524453317316784,NA
"ENSG00000078808.20",1171.04892563968,0.102231207080728,0.0485213087943691,2.10693424437454,0.0351232797569558,0.0966107361163093
"ENSG00000176022.7",273.305751720077,-0.119894719202904,0.0919952494242531,-1.3032707661891,0.19248233786765,0.351996338884853
"ENSG00000184163.3",6.97523557946392,-0.0966572734589162,0.598703958806485,-0.161444186291339,0.871743567462624,0.929330589612284
"ENSG00000160087.21",507.968826905585,0.0956072642294852,0.0671323127667212,1.424161633783,0.154399688187323,0.300745424435809
"ENSG00000162572.21",27.7122499968334,-0.791026487113427,0.30717170435864,-2.57519320916962,0.0100184105997835,0.0347377780890388
"ENSG00000131584.19",651.706279460301,-0.0384246148237446,0.0658503313539054,-0.583514373181142,0.55954708410436,0.717071752482374
