"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000186092.7",0,NA,NA,NA,NA,NA
"ENSG00000284733.2",0,NA,NA,NA,NA,NA
"ENSG00000284662.2",0,NA,NA,NA,NA,NA
"ENSG00000187634.13",491.991848546216,-0.123246450605229,0.141485462505552,-0.871089145292173,0.383705480460463,0.824900662872738
"ENSG00000188976.11",2134.45722984494,-0.153457309389735,0.0726991295716595,-2.11085483820645,0.0347847909005815,0.306292230129043
"ENSG00000187961.15",140.320305216345,-0.0535276133771663,0.26073102163343,-0.205298215156087,0.837339138459881,0.97303516363025
"ENSG00000187583.11",112.483945223099,0.0745046923018159,0.285255236178513,0.261186063750959,0.793949024734683,0.966326826879893
"ENSG00000187642.10",10.6689948860447,0.152362514285608,0.872299449023784,0.174667672272545,0.861340771014708,NA
"ENSG00000188290.11",443.043253989274,0.147738398704845,0.16443583935732,0.898456195937974,0.368942388362841,0.817751350628529
"ENSG00000187608.10",624.640466291601,0.961181298788338,0.457441285269749,2.10121239542587,0.0356223257837716,0.310226703759791
"ENSG00000188157.15",4817.91476608437,0.227340668767588,0.0673219330773724,3.37691831436729,0.00073302815697563,0.0234957752563188
"ENSG00000237330.3",381.503518792033,0.116664104782885,0.157481444539779,0.740811751656339,0.458807588784341,0.862170651801557
"ENSG00000131591.18",282.036309339435,0.201887083380945,0.17203857573895,1.1734989232141,0.240595788424948,0.720632116353926
"ENSG00000162571.14",8.72235785752462,-1.10912826906013,0.955638848070161,-1.16061446361241,0.245798720835361,NA
"ENSG00000186891.14",29.3370302656733,0.631366776009308,0.532786936742479,1.1850267573555,0.236006867708672,0.716851203506708
"ENSG00000186827.12",0.549079603380425,-2.03686089721012,3.94195865983106,-0.516712901625766,0.605356588466051,NA
"ENSG00000078808.20",1448.04223614205,0.0105016647702093,0.079188648193908,0.13261578533951,0.894497247796292,0.982420631466592
"ENSG00000176022.7",334.661728140469,-0.0977004719480668,0.157920350100921,-0.618669296804562,0.53613424047946,0.893833593777263
"ENSG00000184163.3",4.03141376383653,1.13927910802255,1.44609751871888,0.787830069048077,0.430796110224971,NA
"ENSG00000160087.21",563.820079674224,0.0770798567365511,0.125217312915902,0.615568685684218,0.538179223941242,0.893935226474351
"ENSG00000162572.21",28.0836962460626,0.670616665500782,0.557134240788577,1.20368955343973,0.22870959145333,0.711647697008366
